method_candidate,evaluation,scenario,window_start_h,horizon_h,region,status_candidate,solver_success_candidate,solver_mode_candidate,runtime_s_candidate,mip_gap_candidate,cost_CNY_candidate,carbon_tCO2_candidate,peak_net_import_MW_candidate,load_std_MW_candidate,renewable_utilization_ratio_candidate,curtailment_MWh_candidate,terminal_SOC_MWh_candidate,initial_SOC_MWh_candidate,grid_import_peak_margin_MW_candidate,max_charge_MW_candidate,max_discharge_MW_candidate,method_baseline,status_baseline,solver_success_baseline,solver_mode_baseline,runtime_s_baseline,mip_gap_baseline,cost_CNY_baseline,carbon_tCO2_baseline,peak_net_import_MW_baseline,load_std_MW_baseline,renewable_utilization_ratio_baseline,curtailment_MWh_baseline,terminal_SOC_MWh_baseline,initial_SOC_MWh_baseline,grid_import_peak_margin_MW_baseline,max_charge_MW_baseline,max_discharge_MW_baseline,cost_saving_CNY,carbon_reduction_tCO2,peak_reduction_MW,std_reduction_MW,renewable_utilization_gain_pp
carbon_aware_MILP,rolling_block,observed,336,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.2667873000,0.0000000000,-11082050.0629204474,0.0000000000,-132.9349991667,6.6971891097,0.8292383030,22950.3720789129,647.8413978495,647.8413978495,370.0000000000,240.0000000000,143.2799995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10114477.6609578114,0.0000000000,-76.7200004166,41.1759819652,0.7953632627,27503.1774995834,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,967572.4019626360,0.0000000000,56.2149987501,34.4787928555,3.3875040332
carbon_aware_MILP,rolling_block,observed,504,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1295191000,0.0000000000,-11120772.5772332810,0.0000000000,-132.7125000000,6.7203640565,0.8295495586,22908.5393265200,647.8413978495,647.8413978495,370.0000000000,240.0000000000,155.0350004166,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10103136.0450565927,0.0000000000,-64.9649995834,43.1722404601,0.7942570871,27651.8474954171,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,1017636.5321766883,0.0000000000,67.7475004166,36.4518764036,3.5292471495
carbon_aware_MILP,rolling_block,observed,672,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.2100984000,0.0000000000,-11092438.5633858219,0.0000000000,-139.9749995834,6.1588817106,0.8337136669,22348.8831622953,647.8413978495,647.8413978495,370.0000000000,240.0000000000,153.6099995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10090474.6987696625,0.0000000000,-66.3900004166,42.8969891292,0.7984378348,27089.9550008333,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,1001963.8646161593,0.0000000000,73.5849991667,36.7381074186,3.5275832132
carbon_aware_MILP,rolling_block,observed,840,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.2333231000,0.0000000000,-11010956.9847741872,0.0000000000,-190.5349991667,2.2664983726,0.8328768846,22461.3467070248,647.8413978495,647.8413978495,370.0000000000,240.0000000000,152.1975004166,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10069744.5860504601,0.0000000000,-67.8024995834,43.2672202935,0.7985832217,27070.4150004166,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,941212.3987237271,0.0000000000,122.7324995834,41.0007219209,3.4293662897
carbon_aware_MILP,rolling_block,observed,1008,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1064945000,0.0000000000,-10870083.0822499990,0.0000000000,-196.1150000000,1.8615359839,0.8305956775,22767.9409492026,647.8413978495,647.8413978495,370.0000000000,240.0000000000,162.6550000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9904032.1918566972,0.0000000000,-57.3450000000,42.3413135502,0.7957624907,27449.5212483335,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,966050.8903933018,0.0000000000,138.7700000000,40.4797775663,3.4833186749
carbon_aware_MILP,rolling_block,observed,1176,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1157318000,0.0000000000,-10689619.3003749978,0.0000000000,-131.6125000000,6.7989180127,0.8279788770,23119.6389352268,647.8413978495,647.8413978495,370.0000000000,240.0000000000,152.2675000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9740126.3351396397,0.0000000000,-67.7325000000,42.0066668076,0.7931800967,27796.5950012499,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,949492.9652353581,0.0000000000,63.8800000000,35.2077487950,3.4798780253
carbon_aware_MILP,rolling_block,observed,1344,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1323059000,0.0000000000,-10540174.0926331952,0.0000000000,-138.5725004166,6.2635428499,0.8283381695,23071.3500214373,647.8413978495,647.8413978495,370.0000000000,240.0000000000,158.4474995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9659243.9429303147,0.0000000000,-61.5525004166,41.6696072574,0.7948867095,27567.2262487501,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,880930.1497028805,0.0000000000,77.0200000000,35.4060644075,3.3451460025
carbon_aware_MILP,rolling_block,observed,1512,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1363154000,0.0000000000,-10434696.6357853580,0.0000000000,-160.7974991668,4.5539578482,0.8286980180,23022.9863782687,647.8413978495,647.8413978495,370.0000000000,240.0000000000,160.6475000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9527617.8999229819,0.0000000000,-59.3525000000,40.9310833906,0.7950235863,27548.8300029164,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,907078.7358623762,0.0000000000,101.4449991667,36.3771255424,3.3674431731
carbon_aware_MILP,rolling_block,observed,1680,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1733509000,0.0000000000,-10386691.8487678468,0.0000000000,-168.6124995834,3.9528146198,0.8308045153,22739.8731478229,647.8413978495,647.8413978495,370.0000000000,240.0000000000,145.7724995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9481057.0470755119,0.0000000000,-74.2275004166,41.2657928208,0.7967274833,27319.8262454171,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,905634.8016923349,0.0000000000,94.3849991667,37.3129782010,3.4077031976
carbon_aware_MILP,rolling_block,observed,1848,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0992415000,0.0000000000,-10399358.1212327182,0.0000000000,-149.9125004166,5.4749530785,0.8268301245,23274.0312620002,647.8413978495,647.8413978495,370.0000000000,240.0000000000,145.6974995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9542285.3607953321,0.0000000000,-74.3025004166,39.5799769087,0.7947446243,27586.3224987501,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,857072.7604373861,0.0000000000,75.6100000000,34.1050238301,3.2085500273
carbon_aware_MILP,rolling_block,observed,2016,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0941149000,0.0000000000,-10476699.3165953718,0.0000000000,-136.1249991668,7.5942874838,0.8319597301,22584.6122701283,647.8413978495,647.8413978495,370.0000000000,240.0000000000,150.7174995834,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9567381.4558900632,0.0000000000,-69.2825004166,42.6779962287,0.7974803107,27218.6462450005,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,909317.8607053086,0.0000000000,66.8424987501,35.0837087450,3.4479419456
carbon_aware_MILP,rolling_block,observed,2184,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1091555000,0.0000000000,-10636219.3683999982,0.0000000000,-180.9100000000,3.0068698075,0.8306136000,22765.5321647232,647.8413978495,647.8413978495,370.0000000000,240.0000000000,142.7100000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9701652.1951804180,0.0000000000,-77.2900000000,42.5674954944,0.7959196987,27428.3924941672,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,934567.1732195802,0.0000000000,103.6200000000,39.5606256869,3.4693901261
carbon_aware_MILP,rolling_block,observed,2352,55,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0692514000,0.0000000000,-3355418.2527280892,0.0000000000,-23.3937500000,26.7225139234,0.8482460477,6605.5551409508,647.8413978495,647.8413978495,370.0000000000,236.6750004166,139.9014329690,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3033259.2428006497,0.0000000000,-23.3937500000,50.3919154454,0.8111305003,8221.1229158334,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,322159.0099274395,0.0000000000,0.0000000000,23.6694015221,3.7115547417
carbon_aware_MILP,rolling_block,observed,0,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1314863000,0.0000000000,-11405763.3148490023,0.0000000000,-141.2507000000,6.2782184883,0.8398069148,21529.9506534986,582.3303234909,382.5000000000,340.0000000000,250.0000000000,164.3658004233,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10284624.8235998116,0.0000000000,-55.6341995767,45.8042330285,0.7997697388,26910.9471078835,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1121138.4912491906,0.0000000000,85.6165004233,39.5260145402,4.0037176000
carbon_aware_MILP,rolling_block,observed,168,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1336234000,0.0000000000,-11579094.5259600189,0.0000000000,-211.6460004233,0.6817298562,0.8409629146,21374.5842772315,599.9763440860,582.3303234909,340.0000000000,250.0000000000,162.2068004233,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10419463.6298687123,0.0000000000,-57.7931995767,46.6272610645,0.8015354585,26673.6343787301,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1159630.8960913066,0.0000000000,153.8528008466,45.9455312083,3.9427456112
carbon_aware_MILP,rolling_block,observed,336,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1737554000,0.0000000000,-11664708.2847471628,0.0000000000,-164.2726000000,5.2560804641,0.8407591698,21401.9675818276,599.9763440860,599.9763440860,340.0000000000,250.0000000000,170.7412000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10487524.1660615373,0.0000000000,-49.2588000000,47.5203926741,0.8012913596,26706.4412691534,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1177184.1186856255,0.0000000000,115.0138000000,42.2643122101,3.9467810174
carbon_aware_MILP,rolling_block,observed,504,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.2054851000,0.0000000000,-11717663.5098684207,0.0000000000,-184.4171991534,3.2727473190,0.8416640224,21280.3553838537,599.9763440860,599.9763440860,340.0000000000,250.0000000000,150.6625004233,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10576247.5915514529,0.0000000000,-69.3374995767,46.5967104416,0.8032572972,26442.2192574603,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1141415.9183169678,0.0000000000,115.0796995767,43.3239631226,3.8406725250
carbon_aware_MILP,rolling_block,observed,672,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1758369000,0.0000000000,-11689725.5113869682,0.0000000000,-185.5933000000,2.6534416212,0.8383261420,21728.9665203651,599.9763440860,599.9763440860,340.0000000000,250.0000000000,161.3644000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10626520.4814752582,0.0000000000,-58.6356000000,44.4947849930,0.8022912408,26572.0572338096,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1063205.0299117099,0.0000000000,126.9577000000,41.8413433718,3.6034901142
carbon_aware_MILP,rolling_block,observed,840,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1399946000,0.0000000000,-11584105.9384216145,0.0000000000,-168.1967008466,3.9847985714,0.8397901457,21532.2044242792,599.9763440860,599.9763440860,340.0000000000,250.0000000000,168.6160995767,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10460240.0789265353,0.0000000000,-51.3839004233,44.6065100038,0.8020446729,26605.1959574603,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1123865.8594950791,0.0000000000,116.8128004233,40.6217114324,3.7745472717
carbon_aware_MILP,rolling_block,observed,1008,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1127839000,0.0000000859,-11446046.5493759997,0.0000000000,-212.4792000000,0.5785128281,0.8434422893,21041.3563127801,599.9763440860,599.9763440860,340.0000000000,250.0000000000,160.6955000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10326898.8914103005,0.0000000000,-59.3045000000,44.8744819084,0.8050212772,26205.1403419575,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1119147.6579656992,0.0000000000,153.1747000000,44.2959690804,3.8421012122
carbon_aware_MILP,rolling_block,observed,1176,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1570419000,0.0000000000,-11272282.8727093842,0.0000000000,-208.8367000000,0.9930168497,0.8391306856,21620.8358526847,599.9763440860,599.9763440860,340.0000000000,250.0000000000,166.3723995767,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10189346.4692760948,0.0000000000,-53.6276004233,44.7564163976,0.8015191100,26675.8316183068,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1082936.4034332894,0.0000000000,155.2090995767,43.7633995479,3.7611575637
carbon_aware_MILP,rolling_block,observed,1344,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1848008000,0.0000000000,-11094035.1626602914,0.0000000000,-135.3290995767,6.5130308023,0.8379149602,21784.2293463701,599.9763440860,599.9763440860,340.0000000000,250.0000000000,155.3995995767,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10064326.2531581949,0.0000000000,-64.6004004233,44.1001450457,0.8015345298,26673.7592012699,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1029708.9095020965,0.0000000000,70.7286991534,37.5871142435,3.6380430468
carbon_aware_MILP,rolling_block,observed,1512,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1563289000,0.0000000000,-10990147.2929002233,0.0000000000,-183.8660995767,2.7794815608,0.8415182236,21299.9507459561,599.9763440860,599.9763440860,340.0000000000,250.0000000000,170.7900004233,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9905635.6591185257,0.0000000000,-49.2099995767,45.3263198753,0.8034289663,26419.1469267727,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1084511.6337816976,0.0000000000,134.6561000000,42.5468383145,3.8089257298
carbon_aware_MILP,rolling_block,observed,1680,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1895362000,0.0000000000,-10936013.2853656635,0.0000000000,-178.3059004233,3.2071816109,0.8393495540,21591.4199453411,599.9763440860,599.9763440860,340.0000000000,250.0000000000,143.4235004233,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9869420.2418126054,0.0000000000,-76.5764995767,44.0551600414,0.8010632109,26737.1044559261,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1066593.0435530581,0.0000000000,101.7294008466,40.8479784305,3.8286343085
carbon_aware_MILP,rolling_block,observed,1848,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1036108000,0.0000000000,-10945177.3582031261,0.0000000000,-179.0274000000,4.1274822980,0.8435286544,21029.7488547283,599.9763440860,599.9763440860,340.0000000000,250.0000000000,154.6249000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-9784388.9325762670,0.0000000000,-65.3751000000,48.2538836599,0.8027453983,26511.0184683068,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1160788.4256268591,0.0000000000,113.6523000000,44.1264013619,4.0783256053
carbon_aware_MILP,rolling_block,observed,2016,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1299598000,0.0000000000,-11061688.0000000019,0.0000000000,-220.0000000000,0.0000000000,0.8390476941,21631.9899108137,618.9034413154,599.9763440860,340.0000000000,250.0000000000,156.5299000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10033026.3154135998,0.0000000000,-63.4701000000,44.0173304021,0.8019087147,26623.4687495767,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1028661.6845864020,0.0000000000,156.5299000000,44.0173304021,3.7138979455
carbon_aware_MILP,rolling_block,observed,2184,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1090476000,0.0000000000,-11200227.5054422654,0.0000000000,-195.9716004233,1.8483056846,0.8407531413,21402.7778094402,618.9034413154,618.9034413154,340.0000000000,250.0000000000,164.8864995767,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-10088386.7919186447,0.0000000000,-55.1135004233,46.2047010405,0.8014924797,26679.4107300000,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,1111840.7135236207,0.0000000000,140.8581000000,44.3563953559,3.9260661611
carbon_aware_MILP,rolling_block,observed,2352,55,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0336449000,0.0000000000,-3579797.5525541482,0.0000000000,-218.4021329100,0.2134886753,0.8559426008,6270.5391158857,724.9621476000,618.9034413154,340.0000000000,250.0000000000,250.0000000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-3191494.6140081757,8.8505625719,31.5978670900,53.6642941216,0.8104352454,8251.3860108466,382.5000000000,382.5000000000,308.4021329100,0.0000000000,0.0000000000,388302.9385459726,8.8505625719,250.0000000000,53.4508054463,4.5507355369
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0147037000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5736507040,24557.7194513383,350.0000000000,157.5000000000,550.0000000000,100.0000000000,0.0000000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5700571406,24764.7086986501,157.5000000000,157.5000000000,550.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3593563321
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0256775000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5689941373,24825.9376908718,320.0000000000,144.0000000000,520.0000000000,90.0000000000,0.0000000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5657085937,25015.1850026997,144.0000000000,144.0000000000,520.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3285543608
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0234099000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5783629773,24286.2925056212,300.0000000000,135.0000000000,510.0000000000,85.0000000000,0.0000000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5752827802,24463.7118604600,135.0000000000,135.0000000000,510.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3080197133
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0339015000,0.0000000000,-4334571.0000000000,0.0000000000,-180.0000000000,0.0000000000,0.7962168779,11737.9078336941,730.7767732761,405.0000000000,510.0000000000,260.0000000000,98.9588000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-4054861.3638875270,0.0000000000,-81.0412000000,29.0736574442,0.7687377541,13320.7053638396,405.0000000000,405.0000000000,510.0000000000,0.0000000000,0.0000000000,279709.6361124730,0.0000000000,98.9588000000,29.0736574442,2.7479123787
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0636946000,0.0000000000,-4661407.9720802680,0.0000000000,-114.2000004166,12.3817589235,0.8346922225,9521.7279829037,568.7392482078,370.0000000000,370.0000000000,240.0000000000,143.1600000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-4255828.7658369318,0.0000000000,-76.8400000000,43.2156508104,0.7973512369,11672.5687520831,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,405579.2062433362,0.0000000000,37.3600004166,30.8338918869,3.7340985576
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0383997000,0.0000000000,-4907769.9477599990,0.0000000000,-119.3242000000,11.7820745741,0.8411857211,9147.7024669740,621.9760215054,382.5000000000,340.0000000000,250.0000000000,164.3658004233,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-4454019.5964230942,0.0000000000,-55.6341995767,45.7302156661,0.8004158783,11496.0454095767,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,453750.3513369048,0.0000000000,63.6900004233,33.9481410920,4.0769842754
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0139711000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5736507040,24557.7194513383,350.0000000000,157.5000000000,550.0000000000,100.0000000000,0.0000000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5700571406,24764.7086986501,157.5000000000,157.5000000000,550.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3593563321
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0214612000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5689941373,24825.9376908718,320.0000000000,144.0000000000,520.0000000000,90.0000000000,0.0000000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5657085937,25015.1850026997,144.0000000000,144.0000000000,520.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3285543608
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0228440000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5783629773,24286.2925056212,300.0000000000,135.0000000000,510.0000000000,85.0000000000,0.0000000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5752827802,24463.7118604600,135.0000000000,135.0000000000,510.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3080197133
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0314679000,0.0000000000,-4334571.0000000000,0.0000000000,-180.0000000000,0.0000000000,0.7962168779,11737.9078336941,730.7767732761,405.0000000000,510.0000000000,260.0000000000,98.9588000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-4054861.3638875270,0.0000000000,-81.0412000000,29.0736574442,0.7687377541,13320.7053638396,405.0000000000,405.0000000000,510.0000000000,0.0000000000,0.0000000000,279709.6361124730,0.0000000000,98.9588000000,29.0736574442,2.7479123787
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0652671000,0.0000000000,-4661407.9720802680,0.0000000000,-114.2000004166,12.3817589235,0.8346922225,9521.7279829037,568.7392482078,370.0000000000,370.0000000000,240.0000000000,143.1600000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-4255828.7658369318,0.0000000000,-76.8400000000,43.2156508104,0.7973512369,11672.5687520831,370.0000000000,370.0000000000,370.0000000000,0.0000000000,0.0000000000,405579.2062433362,0.0000000000,37.3600004166,30.8338918869,3.7340985576
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0490038000,0.0000000000,-4907769.9477599990,0.0000000000,-119.3242000000,11.7820745741,0.8411857211,9147.7024669740,621.9760215054,382.5000000000,340.0000000000,250.0000000000,164.3658004233,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,-4454019.5964230942,0.0000000000,-55.6341995767,45.7302156661,0.8004158783,11496.0454095767,382.5000000000,382.5000000000,340.0000000000,0.0000000000,0.0000000000,453750.3513369048,0.0000000000,63.6900004233,33.9481410920,4.0769842754
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0240040000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6747054135,15926.4229554351,310.4385864674,157.5000000000,550.0000000000,100.0000000000,39.9875004500,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,95135.0231137487,124.1920288779,39.9875004500,8.5664023849,0.6669021201,16308.4722008999,157.5000000000,157.5000000000,510.0124995500,0.0000000000,0.0000000000,95135.0231137487,124.1920288779,39.9875004500,8.5664023849,0.7803293412
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0297725000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6690578531,16202.9275130433,284.8260864674,144.0000000000,520.0000000000,90.0000000000,32.3600004500,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,63704.7352997292,78.2421711480,32.3600004500,6.3636538173,0.6630184538,16498.6165026997,144.0000000000,144.0000000000,487.6399995500,0.0000000000,0.0000000000,63704.7352997292,78.2421711480,32.3600004500,6.3636538173,0.6039399299
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0544865000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6809433277,15621.0146759971,296.7389130435,135.0000000000,510.0000000000,85.0000000000,36.8545000000,no_storage_renewable_first,deterministic baseline,True,baseline,0.0000000000,,79396.0931758998,102.8852876137,36.8545000000,7.9788038249,0.6733197455,15994.2652609199,135.0000000000,135.0000000000,473.1455000000,0.0000000000,0.0000000000,79396.0931758998,102.8852876137,36.8545000000,7.9788038249,0.7623582208
