method,evaluation,scenario,window_start_h,horizon_h,region,status,solver_success,solver_mode,runtime_s,mip_gap,cost_CNY,carbon_tCO2,peak_net_import_MW,load_std_MW,renewable_utilization_ratio,curtailment_MWh,terminal_SOC_MWh,initial_SOC_MWh,grid_import_peak_margin_MW,max_charge_MW,max_discharge_MW
carbon_aware_MILP,rolling_block,observed,504,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1295191000,0.0000000000,-11120772.5772332810,0.0000000000,-132.7125000000,6.7203640565,0.8295495586,22908.5393265200,647.8413978495,647.8413978495,370.0000000000,240.0000000000,155.0350004166
carbon_aware_MILP,rolling_block,observed,672,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.2100984000,0.0000000000,-11092438.5633858219,0.0000000000,-139.9749995834,6.1588817106,0.8337136669,22348.8831622953,647.8413978495,647.8413978495,370.0000000000,240.0000000000,153.6099995834
carbon_aware_MILP,rolling_block,observed,840,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.2333231000,0.0000000000,-11010956.9847741872,0.0000000000,-190.5349991667,2.2664983726,0.8328768846,22461.3467070248,647.8413978495,647.8413978495,370.0000000000,240.0000000000,152.1975004166
carbon_aware_MILP,rolling_block,observed,1008,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1064945000,0.0000000000,-10870083.0822499990,0.0000000000,-196.1150000000,1.8615359839,0.8305956775,22767.9409492026,647.8413978495,647.8413978495,370.0000000000,240.0000000000,162.6550000000
carbon_aware_MILP,rolling_block,observed,1176,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1157318000,0.0000000000,-10689619.3003749978,0.0000000000,-131.6125000000,6.7989180127,0.8279788770,23119.6389352268,647.8413978495,647.8413978495,370.0000000000,240.0000000000,152.2675000000
carbon_aware_MILP,rolling_block,observed,1344,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1323059000,0.0000000000,-10540174.0926331952,0.0000000000,-138.5725004166,6.2635428499,0.8283381695,23071.3500214373,647.8413978495,647.8413978495,370.0000000000,240.0000000000,158.4474995834
carbon_aware_MILP,rolling_block,observed,1512,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1363154000,0.0000000000,-10434696.6357853580,0.0000000000,-160.7974991668,4.5539578482,0.8286980180,23022.9863782687,647.8413978495,647.8413978495,370.0000000000,240.0000000000,160.6475000000
carbon_aware_MILP,rolling_block,observed,1680,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1733509000,0.0000000000,-10386691.8487678468,0.0000000000,-168.6124995834,3.9528146198,0.8308045153,22739.8731478229,647.8413978495,647.8413978495,370.0000000000,240.0000000000,145.7724995834
carbon_aware_MILP,rolling_block,observed,1848,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0992415000,0.0000000000,-10399358.1212327182,0.0000000000,-149.9125004166,5.4749530785,0.8268301245,23274.0312620002,647.8413978495,647.8413978495,370.0000000000,240.0000000000,145.6974995834
carbon_aware_MILP,rolling_block,observed,2016,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0941149000,0.0000000000,-10476699.3165953718,0.0000000000,-136.1249991668,7.5942874838,0.8319597301,22584.6122701283,647.8413978495,647.8413978495,370.0000000000,240.0000000000,150.7174995834
carbon_aware_MILP,rolling_block,observed,2184,168,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1091555000,0.0000000000,-10636219.3683999982,0.0000000000,-180.9100000000,3.0068698075,0.8306136000,22765.5321647232,647.8413978495,647.8413978495,370.0000000000,240.0000000000,142.7100000000
carbon_aware_MILP,rolling_block,observed,2352,55,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0692514000,0.0000000000,-3355418.2527280892,0.0000000000,-23.3937500000,26.7225139234,0.8482460477,6605.5551409508,647.8413978495,647.8413978495,370.0000000000,236.6750004166,139.9014329690
carbon_aware_MILP,rolling_block,observed,0,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1314863000,0.0000000000,-11405763.3148490023,0.0000000000,-141.2507000000,6.2782184883,0.8398069148,21529.9506534986,582.3303234909,382.5000000000,340.0000000000,250.0000000000,164.3658004233
carbon_aware_MILP,rolling_block,observed,168,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1336234000,0.0000000000,-11579094.5259600189,0.0000000000,-211.6460004233,0.6817298562,0.8409629146,21374.5842772315,599.9763440860,582.3303234909,340.0000000000,250.0000000000,162.2068004233
carbon_aware_MILP,rolling_block,observed,336,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1737554000,0.0000000000,-11664708.2847471628,0.0000000000,-164.2726000000,5.2560804641,0.8407591698,21401.9675818276,599.9763440860,599.9763440860,340.0000000000,250.0000000000,170.7412000000
carbon_aware_MILP,rolling_block,observed,504,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.2054851000,0.0000000000,-11717663.5098684207,0.0000000000,-184.4171991534,3.2727473190,0.8416640224,21280.3553838537,599.9763440860,599.9763440860,340.0000000000,250.0000000000,150.6625004233
carbon_aware_MILP,rolling_block,observed,672,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1758369000,0.0000000000,-11689725.5113869682,0.0000000000,-185.5933000000,2.6534416212,0.8383261420,21728.9665203651,599.9763440860,599.9763440860,340.0000000000,250.0000000000,161.3644000000
carbon_aware_MILP,rolling_block,observed,840,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1399946000,0.0000000000,-11584105.9384216145,0.0000000000,-168.1967008466,3.9847985714,0.8397901457,21532.2044242792,599.9763440860,599.9763440860,340.0000000000,250.0000000000,168.6160995767
carbon_aware_MILP,rolling_block,observed,1008,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1127839000,0.0000000859,-11446046.5493759997,0.0000000000,-212.4792000000,0.5785128281,0.8434422893,21041.3563127801,599.9763440860,599.9763440860,340.0000000000,250.0000000000,160.6955000000
carbon_aware_MILP,rolling_block,observed,1176,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1570419000,0.0000000000,-11272282.8727093842,0.0000000000,-208.8367000000,0.9930168497,0.8391306856,21620.8358526847,599.9763440860,599.9763440860,340.0000000000,250.0000000000,166.3723995767
carbon_aware_MILP,rolling_block,observed,1344,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1848008000,0.0000000000,-11094035.1626602914,0.0000000000,-135.3290995767,6.5130308023,0.8379149602,21784.2293463701,599.9763440860,599.9763440860,340.0000000000,250.0000000000,155.3995995767
carbon_aware_MILP,rolling_block,observed,1512,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1563289000,0.0000000000,-10990147.2929002233,0.0000000000,-183.8660995767,2.7794815608,0.8415182236,21299.9507459561,599.9763440860,599.9763440860,340.0000000000,250.0000000000,170.7900004233
carbon_aware_MILP,rolling_block,observed,1680,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1895362000,0.0000000000,-10936013.2853656635,0.0000000000,-178.3059004233,3.2071816109,0.8393495540,21591.4199453411,599.9763440860,599.9763440860,340.0000000000,250.0000000000,143.4235004233
carbon_aware_MILP,rolling_block,observed,1848,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1036108000,0.0000000000,-10945177.3582031261,0.0000000000,-179.0274000000,4.1274822980,0.8435286544,21029.7488547283,599.9763440860,599.9763440860,340.0000000000,250.0000000000,154.6249000000
carbon_aware_MILP,rolling_block,observed,2016,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1299598000,0.0000000000,-11061688.0000000019,0.0000000000,-220.0000000000,0.0000000000,0.8390476941,21631.9899108137,618.9034413154,599.9763440860,340.0000000000,250.0000000000,156.5299000000
carbon_aware_MILP,rolling_block,observed,2184,168,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.1090476000,0.0000000000,-11200227.5054422654,0.0000000000,-195.9716004233,1.8483056846,0.8407531413,21402.7778094402,618.9034413154,618.9034413154,340.0000000000,250.0000000000,164.8864995767
carbon_aware_MILP,rolling_block,observed,2352,55,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0336449000,0.0000000000,-3579797.5525541482,0.0000000000,-218.4021329100,0.2134886753,0.8559426008,6270.5391158857,724.9621476000,618.9034413154,340.0000000000,250.0000000000,250.0000000000
full_cycle_LP_scalability_probe,full_cycle_probe,observed,0,2407,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,LP_full_cycle_scalability_probe,0.2433508000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5696210638,828534.5664919007,157.5000000000,157.5000000000,550.0000000000,-0.0000000000,0.0000000000
full_cycle_LP_scalability_probe,full_cycle_probe,observed,0,2407,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,LP_full_cycle_scalability_probe,0.2398807000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5632498785,840799.9140788520,144.0000000000,144.0000000000,520.0000000000,-0.0000000000,0.0000000000
full_cycle_LP_scalability_probe,full_cycle_probe,observed,0,2407,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,LP_full_cycle_scalability_probe,0.2765319000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5731458132,821748.9725967804,135.0000000000,135.0000000000,510.0000000000,-0.0000000000,0.0000000000
full_cycle_LP_scalability_probe,full_cycle_probe,observed,0,2407,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,LP_full_cycle_scalability_probe,0.2526708000,,-142783279.1999999881,0.0000000000,-180.0000000000,0.0000000000,0.7929191129,398657.2264820323,405.0000000000,405.0000000000,510.0000000000,260.0000000000,127.1059995734
full_cycle_LP_scalability_probe,full_cycle_probe,observed,0,2407,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,LP_full_cycle_scalability_probe,0.2524674000,,-154169328.0361697078,0.0000000000,-156.8500004166,2.1812553465,0.8311207886,325114.1085556052,370.0000000000,370.0000000000,370.0000000000,240.0000000000,196.6062500000
full_cycle_LP_scalability_probe,full_cycle_probe,observed,0,2407,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,LP_full_cycle_scalability_probe,0.2761128000,,-162265063.4576734006,0.0000000000,-164.2726000000,2.2896009934,0.8414206767,305285.5049686776,382.5000000000,382.5000000000,340.0000000000,250.0000000000,250.0000000000
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0147037000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5736507040,24557.7194513383,350.0000000000,157.5000000000,550.0000000000,100.0000000000,0.0000000000
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0256775000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5689941373,24825.9376908718,320.0000000000,144.0000000000,520.0000000000,90.0000000000,0.0000000000
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0234099000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5783629773,24286.2925056212,300.0000000000,135.0000000000,510.0000000000,85.0000000000,0.0000000000
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0339015000,0.0000000000,-4334571.0000000000,0.0000000000,-180.0000000000,0.0000000000,0.7962168779,11737.9078336941,730.7767732761,405.0000000000,510.0000000000,260.0000000000,98.9588000000
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0636946000,0.0000000000,-4661407.9720802680,0.0000000000,-114.2000004166,12.3817589235,0.8346922225,9521.7279829037,568.7392482078,370.0000000000,370.0000000000,240.0000000000,143.1600000000
carbon_aware_MILP,scenario,peak_price_empirical,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0383997000,0.0000000000,-4907769.9477599990,0.0000000000,-119.3242000000,11.7820745741,0.8411857211,9147.7024669740,621.9760215054,382.5000000000,340.0000000000,250.0000000000,164.3658004233
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0139711000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5736507040,24557.7194513383,350.0000000000,157.5000000000,550.0000000000,100.0000000000,0.0000000000
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0214612000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5689941373,24825.9376908718,320.0000000000,144.0000000000,520.0000000000,90.0000000000,0.0000000000
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0228440000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5783629773,24286.2925056212,300.0000000000,135.0000000000,510.0000000000,85.0000000000,0.0000000000
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0314679000,0.0000000000,-4334571.0000000000,0.0000000000,-180.0000000000,0.0000000000,0.7962168779,11737.9078336941,730.7767732761,405.0000000000,510.0000000000,260.0000000000,98.9588000000
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0652671000,0.0000000000,-4661407.9720802680,0.0000000000,-114.2000004166,12.3817589235,0.8346922225,9521.7279829037,568.7392482078,370.0000000000,370.0000000000,240.0000000000,143.1600000000
carbon_aware_MILP,scenario,high_carbon_empirical,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0490038000,0.0000000000,-4907769.9477599990,0.0000000000,-119.3242000000,11.7820745741,0.8411857211,9147.7024669740,621.9760215054,382.5000000000,340.0000000000,250.0000000000,164.3658004233
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0240040000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6747054135,15926.4229554351,310.4385864674,157.5000000000,550.0000000000,100.0000000000,39.9875004500
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0297725000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6690578531,16202.9275130433,284.8260864674,144.0000000000,520.0000000000,90.0000000000,32.3600004500
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0544865000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6809433277,15621.0146759971,296.7389130435,135.0000000000,510.0000000000,85.0000000000,36.8545000000
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0492817000,0.0000000000,-4115082.6304573524,0.0000000000,-0.0127000000,40.1853013727,0.9130225535,4258.4157791544,418.4958059929,405.0000000000,510.0000000000,260.0000000000,164.9088995734
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0528634000,0.0000000000,-4210998.8452959973,0.0000000000,-10.7490000000,63.2193051810,0.9326585763,3297.0361039802,370.0000000000,370.0000000000,370.0000000000,237.1535004166,217.5479995834
carbon_aware_MILP,scenario,renewable_low_empirical,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0356737000,0.0000000000,-4432661.4952374082,0.0000000000,0.0000000000,69.6609748607,0.9386354402,3004.4088478746,382.5000000000,382.5000000000,340.0000000000,194.4439800000,193.4688991534
carbon_aware_MILP,scenario,joint_stress,0,72,RegionA,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0208954000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6747054135,15926.4229554351,310.4385864674,157.5000000000,550.0000000000,100.0000000000,39.9875004500
carbon_aware_MILP,scenario,joint_stress,0,72,RegionB,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0310688000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6690578531,16202.9275130433,284.8260864674,144.0000000000,520.0000000000,90.0000000000,32.3600004500
carbon_aware_MILP,scenario,joint_stress,0,72,RegionC,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0400779000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6809433277,15621.0146759971,296.7389130435,135.0000000000,510.0000000000,85.0000000000,36.8545000000
carbon_aware_MILP,scenario,joint_stress,0,72,RegionD,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0486464000,0.0000000000,-4115082.6304573524,0.0000000000,-0.0127000000,40.1853013727,0.9130225535,4258.4157791544,418.4958059929,405.0000000000,510.0000000000,260.0000000000,164.9088995734
carbon_aware_MILP,scenario,joint_stress,0,72,RegionE,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0597293000,0.0000000000,-4210998.8452959973,0.0000000000,-10.7490000000,63.2193051810,0.9326585763,3297.0361039802,370.0000000000,370.0000000000,370.0000000000,237.1535004166,217.5479995834
carbon_aware_MILP,scenario,joint_stress,0,72,RegionF,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,binary_MILP,0.0406591000,0.0000000000,-4432661.4952374082,0.0000000000,0.0000000000,69.6609748607,0.9386354402,3004.4088478746,382.5000000000,382.5000000000,340.0000000000,194.4439800000,193.4688991534
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionA,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5697510859,828284.2572445889,350.0000000000,157.5000000000,550.0000000000,100.0000000000,100.0000000000
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionB,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5633684344,840571.6787670241,320.0000000000,144.0000000000,520.0000000000,90.0000000000,90.0000000000
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionC,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5732571000,821534.7312419417,300.0000000000,135.0000000000,510.0000000000,85.0000000000,85.0000000000
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionD,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-142647459.2026157379,0.0000000000,-128.8896000000,2.7660321529,0.7929235311,398648.7208861799,900.0000000000,405.0000000000,510.0000000000,260.0000000000,127.1059995734
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionE,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-153906361.7451825440,0.0000000000,-23.3937500000,6.8678580444,0.8306616368,325998.0346069824,647.8413978495,370.0000000000,370.0000000000,240.0000000000,162.6550000000
rolling_carbon_aware_MILP,rolling_aggregate,observed,0,2407,RegionF,all rolling blocks optimal,True,rolling_binary_MILP_aggregate,0.0000000000,0.0000000000,-162166476.6644442677,0.0000000000,-135.3290995767,3.5841667932,0.8407789678,306520.8767350556,724.9621476000,382.5000000000,340.0000000000,250.0000000000,250.0000000000
