paper_id,problem,page,width_px,height_px,ink_density,color_pixel_fraction,left_margin_ratio,right_margin_ratio,top_margin_ratio,bottom_margin_ratio
cumcm-2017-b-b264,B,13,910,1287,0.06490918408016853,0.0014633035358423958,0.11978021978021978,0.11978021978021978,0.08702408702408702,0.0
cumcm-2017-b-b264,B,14,910,1287,0.04371500692744216,0.0,0.11978021978021978,0.12087912087912088,0.08624708624708624,0.002331002331002331
cumcm-2017-b-b264,B,15,910,1287,0.02649983867600448,0.0,0.11978021978021978,0.12087912087912088,0.08624708624708624,0.02097902097902098
cumcm-2017-b-b264,B,16,910,1287,0.05609994496004859,0.0,0.11978021978021978,0.12087912087912088,0.08624708624708624,0.006993006993006993
cumcm-2017-b-b264,B,17,910,1287,0.0440860521171402,0.0,0.11978021978021978,0.12087912087912088,0.08624708624708624,0.057498057498057496
cumcm-2017-b-b264,B,18,910,1287,0.027226745620528004,0.0,0.11978021978021978,0.11978021978021978,0.09401709401709402,0.3986013986013986
cumcm-2017-b-b264,B,19,910,1287,0.059472565431114656,0.0,0.11868131868131868,0.11318681318681319,0.0947940947940948,0.0
cumcm-2017-b-b264,B,20,910,1287,0.02554423124371311,0.0,0.11978021978021978,0.36923076923076925,0.08780108780108781,0.002331002331002331
cumcm-2017-b-b264,B,21,910,1287,0.02201882745924197,0.0,0.11978021978021978,0.32857142857142857,0.08780108780108781,0.002331002331002331
cumcm-2017-b-b264,B,22,910,1287,0.018300783844825294,0.0,0.11868131868131868,0.2032967032967033,0.08780108780108781,0.003108003108003108
cumcm-2017-b-b264,B,23,910,1287,0.02886465865740477,0.0,0.11978021978021978,0.11428571428571428,0.08780108780108781,0.002331002331002331
cumcm-2017-b-b264,B,24,910,1287,0.030632579855377783,0.0,0.11868131868131868,0.12087912087912088,0.08780108780108781,0.002331002331002331
cumcm-2017-b-b264,B,25,910,1287,0.00030651559148968475,0.0,0.12087912087912088,0.7736263736263737,0.08780108780108781,0.7614607614607615
cumcm-2018-b-b334,B,1,910,1287,0.08108333807815674,0.0,0.11978021978021978,0.11978021978021978,0.08391608391608392,0.10955710955710955
cumcm-2018-b-b334,B,2,910,1287,0.02847843003283418,0.0,0.11978021978021978,0.11978021978021978,0.13597513597513597,0.22999222999222999
cumcm-2018-b-b334,B,3,910,1287,0.07098540492322876,0.0,0.11978021978021978,0.12087912087912088,0.08313908313908314,0.0
cumcm-2018-b-b334,B,4,910,1287,0.039581316783389324,0.0,0.11868131868131868,0.054945054945054944,0.08624708624708624,0.003108003108003108
cumcm-2018-b-b334,B,5,910,1287,0.08537835221773045,0.0,0.11868131868131868,0.11978021978021978,0.08624708624708624,0.08624708624708624
cumcm-2018-b-b334,B,6,910,1287,0.06515686386152707,0.0,0.11978021978021978,0.11978021978021978,0.08391608391608392,0.006993006993006993
cumcm-2018-b-b334,B,7,910,1287,0.09871320389455104,0.0018258080434246237,0.11978021978021978,0.11868131868131868,0.08624708624708624,0.006993006993006993
cumcm-2018-b-b334,B,8,910,1287,0.04258289206475735,0.0025356336237165253,0.11978021978021978,0.11978021978021978,0.08624708624708624,0.00777000777000777
cumcm-2018-b-b334,B,9,910,1287,0.030332707016644842,0.0,0.11978021978021978,0.12087912087912088,0.08624708624708624,0.011655011655011656
cumcm-2018-b-b334,B,10,910,1287,0.0451413008407827,0.0,0.11978021978021978,0.12087912087912088,0.08624708624708624,0.005439005439005439
cumcm-2018-b-b334,B,11,910,1287,0.031094725654311147,0.0,0.12087912087912088,0.12087912087912088,0.09945609945609946,0.030303030303030304
cumcm-2018-b-b334,B,12,910,1287,0.06492816337375923,0.0,0.11978021978021978,0.11978021978021978,0.08624708624708624,0.006216006216006216
cumcm-2018-b-b334,B,13,910,1287,0.06513219077985917,0.0,0.11978021978021978,0.11978021978021978,0.08624708624708624,0.008547008547008548
cumcm-2018-b-b334,B,14,910,1287,0.05580766383875192,0.007630624988137941,0.11978021978021978,0.11978021978021978,0.08624708624708624,0.0
cumcm-2018-b-b334,B,15,910,1287,0.07717265463379452,0.0,0.11978021978021978,0.12087912087912088,0.08624708624708624,0.001554001554001554
cumcm-2018-b-b334,B,16,910,1287,0.039313708743760556,0.00326254056824005,0.11978021978021978,0.11978021978021978,0.08935508935508936,0.006993006993006993
cumcm-2018-b-b334,B,17,910,1287,0.0561056387481258,0.0019463265577255215,0.11978021978021978,0.12087912087912088,0.08857808857808858,0.0
cumcm-2018-b-b334,B,18,910,1287,0.05893070659910038,0.0,0.11978021978021978,0.11978021978021978,0.08857808857808858,0.006993006993006993
cumcm-2018-b-b334,B,19,910,1287,0.03930991288504242,0.0,0.14615384615384616,0.11978021978021978,0.08624708624708624,0.008547008547008548
cumcm-2018-b-b334,B,20,910,1287,0.012563343392358936,0.0,0.11978021978021978,0.12087912087912088,0.08391608391608392,0.6184926184926185
cumcm-2018-b-b334,B,21,910,1287,0.028197536487691927,0.00978762170472015,0.0912087912087912,0.12087912087912088,0.08391608391608392,0.000777000777000777
cumcm-2018-b-b334,B,22,910,1287,0.031166846969955777,0.006340981988650383,0.0912087912087912,0.14945054945054945,0.08935508935508936,0.003108003108003108
cumcm-2018-b-b334,B,23,910,1287,0.023554252310728996,0.020809846457514852,0.0912087912087912,0.15604395604395604,0.08935508935508936,0.001554001554001554
cumcm-2018-b-b334,B,24,910,1287,0.03339786293154169,0.017657385792100817,0.0912087912087912,0.14945054945054945,0.08935508935508936,0.003108003108003108
cumcm-2018-b-b334,B,25,910,1287,0.027303611759570308,0.02141243902901934,0.0912087912087912,0.14725274725274726,0.1282051282051282,0.0
cumcm-2018-b-b334,B,26,910,1287,0.033401658790259824,0.016490159236273227,0.0912087912087912,0.12967032967032968,0.08935508935508936,0.0
cumcm-2018-b-b334,B,27,910,1287,0.026753212245440226,0.02653495036914726,0.0912087912087912,0.14835164835164835,0.09246309246309246,0.004662004662004662
cumcm-2018-b-b334,B,28,910,1287,0.03250298923874054,0.009768642411129458,0.0912087912087912,0.13846153846153847,0.08935508935508936,0.005439005439005439
cumcm-2018-b-b334,B,29,910,1287,0.0003330866025166543,0.00031220937956689254,0.0912087912087912,0.7912087912087912,0.08935508935508936,0.7995337995337995
cumcm-2018-c-c101,C,1,910,1287,0.1013456319155801,0.0,0.15164835164835164,0.15274725274725276,0.0947940947940948,0.0
cumcm-2018-c-c101,C,2,910,1287,0.08040957315568714,0.0,0.15164835164835164,0.15274725274725276,0.09557109557109557,0.0
cumcm-2018-c-c101,C,3,910,1287,0.06751219419613202,9.489646795346277e-07,0.15164835164835164,0.15274725274725276,0.09090909090909091,0.024087024087024088
cumcm-2018-c-c101,C,4,910,1287,0.057516749226593784,0.0,0.14945054945054945,0.15054945054945054,0.09090909090909091,0.03807303807303807
cumcm-2018-c-c101,C,5,910,1287,0.04719391144261611,0.0,0.14945054945054945,0.15054945054945054,0.09246309246309246,0.1926961926961927
cumcm-2018-c-c101,C,6,910,1287,0.04110250716468333,0.0006661732050333086,0.14945054945054945,0.15274725274725276,0.10178710178710179,0.006216006216006216
cumcm-2018-c-c101,C,7,910,1287,0.05230883106530775,0.0,0.14945054945054945,0.15274725274725276,0.09090909090909091,0.1258741258741259
cumcm-2018-c-c101,C,8,910,1287,0.03942094175254797,0.0,0.15054945054945054,0.15274725274725276,0.09324009324009325,0.23543123543123542
cumcm-2018-c-c101,C,9,910,1287,0.04712653495036915,0.0344559585492228,0.05934065934065934,0.02967032967032967,0.09324009324009325,0.05827505827505827
cumcm-2018-c-c101,C,10,910,1287,0.04223082616865,0.007333599043443603,0.15164835164835164,0.15274725274725276,0.09246309246309246,0.0
cumcm-2018-c-c101,C,11,910,1287,0.07601017290136461,0.0,0.15164835164835164,0.14615384615384616,0.09090909090909091,0.029526029526029528
cumcm-2018-c-c101,C,12,910,1287,0.0710167207576534,0.0,0.15164835164835164,0.15274725274725276,0.09557109557109557,0.001554001554001554
cumcm-2018-c-c101,C,13,910,1287,0.03656455806714874,0.0,0.15164835164835164,0.15384615384615385,0.08857808857808858,0.001554001554001554
cumcm-2018-c-c101,C,14,910,1287,0.03104822638501395,0.0,0.15164835164835164,0.15274725274725276,0.08780108780108781,0.020202020202020204
cumcm-2018-c-c101,C,15,910,1287,0.009230579437833324,0.0,0.15164835164835164,0.15494505494505495,0.08780108780108781,0.6503496503496503
cumcm-2019-b-b057,B,1,1262,1786,0.10789957170343298,0.0,0.11885895404120443,0.11806656101426308,0.08342665173572228,0.10862262038073908
cumcm-2019-b-b057,B,2,1262,1786,0.09794115877741695,0.0,0.11885895404120443,0.11806656101426308,0.1349384098544233,0.0016797312430011197
cumcm-2019-b-b057,B,3,1262,1786,0.05518694459757578,0.0,0.11885895404120443,0.11885895404120443,0.08622620380739082,0.03863381858902576
cumcm-2019-b-b057,B,4,1262,1786,0.0333189680251909,0.0,0.11885895404120443,0.11806656101426308,0.09910414333706608,0.0033594624860022394
cumcm-2019-b-b057,B,5,1262,1786,0.040622100023964096,0.0,0.1196513470681458,0.11885895404120443,0.08622620380739082,0.0
cumcm-2019-b-b057,B,6,1262,1786,0.026851620830814472,0.002256865516061368,0.11806656101426308,0.11885895404120443,0.13829787234042554,0.09518477043673013
cumcm-2019-b-b057,B,7,1262,1786,0.08122349033596084,0.0,0.11885895404120443,0.11885895404120443,0.083986562150056,0.003919372900335946
cumcm-2019-b-b057,B,8,1262,1786,0.12574838488901074,0.0,0.11806656101426308,0.11885895404120443,0.08622620380739082,0.0
cumcm-2019-b-b057,B,9,1262,1786,0.17781210768655753,0.0,0.11806656101426308,0.11885895404120443,0.08622620380739082,0.05823068309070549
cumcm-2019-b-b057,B,10,1262,1786,0.13280152107903517,0.0,0.11806656101426308,0.11885895404120443,0.0856662933930571,0.005039193729003359
cumcm-2019-b-b057,B,11,1262,1786,0.11240985111689449,0.0,0.11885895404120443,0.09904912836767037,0.08622620380739082,0.02855543113101904
cumcm-2019-b-b057,B,12,1262,1786,0.03937162789184008,0.0,0.11806656101426308,0.11727416798732171,0.08622620380739082,0.010638297872340425
cumcm-2019-b-b057,B,13,1262,1786,0.054190906069622104,0.0,0.11885895404120443,0.11885895404120443,0.08622620380739082,0.003919372900335946
cumcm-2019-b-b057,B,14,1262,1786,0.057785520361098484,0.0,0.11806656101426308,0.11885895404120443,0.08622620380739082,0.007838745800671893
